3
Insert(-183.92,Value0)
Insert(498.86,Value73943)
Insert(-167.24,Value73944)
Insert(-360.15,Value73945)
Insert(-56.28,Value73946)
Insert(413.23,Value73947)
Insert(-268.35,Value73948)
Insert(-64.93,Value73949)
Insert(-446.22,Value73950)
Insert(370.18,Value73951)
Insert(253.14,Value73952)
Insert(-380.79,Value73953)
Insert(-21.98,Value73954)
Insert(446.93,Value73955)
Insert(179.52,Value73956)
Insert(245.12,Value73957)
Insert(-408.35,Value73958)
Insert(110.59,Value73959)
Insert(-404.48,Value73960)
Insert(-246.15,Value73961)
Insert(-227.87,Value73962)
Insert(293.82,Value73963)
Insert(393.99,Value73964)
Insert(-114.48,Value73965)
Insert(-194.38,Value73966)
Insert(-220.03,Value73967)
Insert(342.36,Value73968)
Insert(-13.74,Value73969)
Insert(260.39,Value73970)
Insert(-78.11,Value73971)
Insert(-92.54,Value73972)
Insert(-20.12,Value73973)
Insert(-51.01,Value73974)
Insert(-208.07,Value73975)
Insert(28.23,Value73976)
Insert(-318.96,Value73977)
Insert(-132.52,Value73978)
Insert(-5.95,Value73979)
Insert(-362.29,Value73980)
Insert(-41.54,Value73981)
Insert(-109.72,Value73982)
Insert(482.56,Value73983)
Insert(-485.31,Value73984)
Insert(272.88,Value73985)
Insert(-403.27,Value73986)
Insert(191.04,Value73987)
Insert(-423.95,Value73988)
Insert(-256.7,Value73989)
Insert(-128.46,Value73990)
Insert(-251.93,Value73991)
Insert(-394.86,Value73992)
Insert(-65.44,Value73993)
Insert(-221.97,Value73994)
Insert(-468.74,Value73995)
Search(126.19,126.33)
Insert(22.91,Value73996)
Insert(154.6,Value73997)
Insert(221.11,Value73998)
Insert(-379.92,Value73999)
Insert(72.92,Value74000)
Insert(389.05,Value74001)
Insert(-423.72,Value74002)
Insert(197.19,Value74003)
Insert(213.13,Value74004)
Insert(247.56,Value74005)
Insert(107.79,Value74006)
Insert(-117.44,Value74007)
Insert(-220.85,Value74008)
Insert(-89.48,Value74009)
Insert(158.06,Value74010)
Insert(-386.21,Value74011)
Insert(3.97,Value74012)
Insert(-122.27,Value74013)
Insert(498.29,Value74014)
Insert(306.01,Value74015)
Insert(443.67,Value74016)
Insert(193.02,Value74017)
Insert(-406.36,Value74018)
Insert(132.35,Value74019)
Insert(-146.17,Value74020)
Insert(-443.76,Value74021)
Insert(-188.68,Value74022)
Insert(156.76,Value74023)
Insert(-263.06,Value74024)
Insert(282.64,Value74025)
Insert(-453.07,Value74026)
Insert(305.11,Value74027)
Insert(-390.32,Value74028)
Insert(-337.82,Value74029)
Insert(228.59,Value74030)
Insert(331.92,Value74031)
Insert(97.33,Value74032)
Insert(-197.81,Value74033)
Insert(165.73,Value74034)
Insert(-58.98,Value74035)
Insert(-33.04,Value74036)
Insert(-240.29,Value74037)
Insert(-85.07,Value74038)
Insert(184.19,Value74039)
Insert(226.96,Value74040)
Insert(-372.36,Value74041)
Insert(341.31,Value74042)
Insert(-469.71,Value74043)
Insert(-329.26,Value74044)
Insert(-41.85,Value74045)
Insert(417.82,Value74046)
Insert(242.65,Value74047)
Insert(-283.23,Value74048)
Insert(-74.26,Value74049)
Insert(-73.73,Value74050)
Insert(-198.29,Value74051)
Insert(-299.37,Value74052)
Insert(407.32,Value74053)
Insert(202.47,Value74054)
Insert(281.93,Value74055)
Insert(169.37,Value74056)
Insert(-495.09,Value74057)
Insert(-197.68,Value74058)
Insert(32.68,Value74059)
Insert(-156.62,Value74060)
Insert(-37.19,Value74061)
Insert(493.55,Value74062)
Insert(-195.68,Value74063)
Insert(-461.46,Value74064)
Insert(328.14,Value74065)
Insert(-60.36,Value74066)
Insert(-322.57,Value74067)
Insert(-313.77,Value74068)
Insert(-318.86,Value74069)
Insert(186.46,Value74070)
Insert(-342.31,Value74071)
Insert(-57.95,Value74072)
Insert(114.62,Value74073)
Insert(-371.93,Value74074)
Insert(157.01,Value74075)
Insert(-318.38,Value74076)
Insert(-52.43,Value74077)
Insert(-78.96,Value74078)
Insert(-138.73,Value74079)
Insert(260.64,Value74080)
Insert(293.56,Value74081)
Insert(-3.93,Value74082)
Insert(-446.53,Value74083)
Insert(111.83,Value74084)
Insert(-335.72,Value74085)
Insert(21.37,Value74086)
Insert(5.08,Value74087)
Insert(113.92,Value74088)
Insert(4.18,Value74089)
Insert(-419.67,Value74090)
Insert(143.86,Value74091)
Insert(-93.88,Value74092)
Insert(233.54,Value74093)
Insert(443.58,Value74094)
Insert(-65.3,Value74095)
Insert(-140.05,Value74096)
Insert(367.29,Value74097)
Insert(390.51,Value74098)
Insert(-442.24,Value74099)
Insert(-476.78,Value74100)
Insert(9.57,Value74101)
Insert(-308.24,Value74102)
Insert(-38.22,Value74103)
Insert(-38.4,Value74104)
Insert(265.99,Value74105)
Insert(-41.63,Value74106)
Insert(-492.95,Value74107)
Insert(-211.02,Value74108)
Insert(-144.33,Value74109)
Insert(-283.57,Value74110)
Insert(-283.05,Value74111)
Insert(-449.92,Value74112)
Insert(411.35,Value74113)
Insert(-448.18,Value74114)
Insert(170.57,Value74115)
Insert(-56.11,Value74116)
Insert(326.72,Value74117)
Insert(321.15,Value74118)
Insert(426.72,Value74119)
Insert(-158.87,Value74120)
Insert(-204.19,Value74121)
Insert(33.49,Value74122)
Insert(-210.46,Value74123)
Insert(-351.86,Value74124)
Insert(-451.39,Value74125)
Insert(-127.29,Value74126)
Insert(157.78,Value74127)
Insert(-460.04,Value74128)
Insert(297.78,Value74129)
Insert(478.22,Value74130)
Insert(7.53,Value74131)
Insert(161.74,Value74132)
Insert(-127.05,Value74133)
Insert(-473.04,Value74134)
Insert(54.88,Value74135)
Insert(-499.02,Value74136)
Insert(-8.88,Value74137)
Insert(-59.75,Value74138)
Insert(-454.13,Value74139)
Insert(-172.04,Value74140)
Insert(332.27,Value74141)
Insert(-302.34,Value74142)
Insert(252.39,Value74143)
Insert(-347.69,Value74144)
Insert(259.43,Value74145)
Insert(-384.04,Value74146)
Insert(253.64,Value74147)
Insert(444.64,Value74148)
Insert(-498.06,Value74149)
Insert(-151.68,Value74150)
Insert(177.14,Value74151)
Insert(-192.78,Value74152)
Insert(184.18,Value74153)
Insert(-162.69,Value74154)
Insert(-149.16,Value74155)
Insert(-180.82,Value74156)
Insert(47.03,Value74157)
Insert(-197.56,Value74158)
Insert(437.18,Value74159)
Insert(-379.11,Value74160)
Insert(-331.94,Value74161)
Insert(-155.75,Value74162)
Insert(-269.87,Value74163)
Insert(-317.97,Value74164)
Insert(-451.51,Value74165)
Insert(351.37,Value74166)
Insert(-174.74,Value74167)
Insert(290.71,Value74168)
Insert(468.62,Value74169)
Insert(28.32,Value74170)
Insert(-191.36,Value74171)
Insert(374.46,Value74172)
Insert(345.31,Value74173)
Insert(72.45,Value74174)
Insert(273.3,Value74175)
Insert(85.94,Value74176)
Insert(116.12,Value74177)
Insert(-107.95,Value74178)
Insert(-294.94,Value74179)
Insert(74.14,Value74180)
Insert(-470.42,Value74181)
Insert(452.93,Value74182)
Insert(-239.42,Value74183)
Insert(197.14,Value74184)
Insert(219.99,Value74185)
Insert(257.96,Value74186)
Insert(-163.24,Value74187)
Insert(173.37,Value74188)
Insert(296.65,Value74189)
Insert(-138.08,Value74190)
Insert(-9.05,Value74191)
Insert(-395.42,Value74192)
Insert(54.46,Value74193)
Insert(-437.27,Value74194)
Insert(-415.62,Value74195)
Insert(-419.01,Value74196)
Insert(317.17,Value74197)
Insert(-465.84,Value74198)
Insert(-32.33,Value74199)
Insert(-477.78,Value74200)
Insert(99.21,Value74201)
Insert(-118.23,Value74202)
Insert(143.68,Value74203)
Insert(-32.9,Value74204)
Insert(-306.97,Value74205)
Insert(15.08,Value74206)
Insert(-114.16,Value74207)
Insert(63.73,Value74208)
Insert(52.46,Value74209)
Insert(-283.33,Value74210)
Insert(39.9,Value74211)
Insert(-191.06,Value74212)
Insert(-470.95,Value74213)
Insert(386.38,Value74214)
Insert(-102.39,Value74215)
Insert(-295.55,Value74216)
Insert(-264.68,Value74217)
Insert(360.41,Value74218)
Insert(342.85,Value74219)
Insert(497.18,Value74220)
Insert(245.74,Value74221)
Insert(406.79,Value74222)
Insert(-219.33,Value74223)
Insert(-460.68,Value74224)
Insert(-363.79,Value74225)
Insert(-384.94,Value74226)
Insert(294.22,Value74227)
Insert(-169.26,Value74228)
Insert(-177.92,Value74229)
Insert(269.84,Value74230)
Insert(75.62,Value74231)
Insert(-431.92,Value74232)
Insert(-218.67,Value74233)
Insert(17.86,Value74234)
Insert(473.97,Value74235)
Insert(400.51,Value74236)
Insert(-359.78,Value74237)
Insert(-67.95,Value74238)
Insert(52.91,Value74239)
Insert(127.37,Value74240)
Insert(-433.46,Value74241)
Insert(-412.55,Value74242)
Insert(-182.74,Value74243)
Insert(-406.97,Value74244)
Insert(-254.62,Value74245)
Insert(-88.19,Value74246)
Insert(250.64,Value74247)
Insert(-187.91,Value74248)
Insert(286.59,Value74249)
Insert(245.75,Value74250)
Insert(386.06,Value74251)
Insert(-82.51,Value74252)
Insert(-397.59,Value74253)
Insert(-203.76,Value74254)
Insert(-174.27,Value74255)
Insert(-488.12,Value74256)
Insert(264.29,Value74257)
Insert(256.55,Value74258)
Insert(471.93,Value74259)
Insert(-56.85,Value74260)
Insert(-53.24,Value74261)
Insert(226.89,Value74262)
Insert(-156.67,Value74263)
Insert(-288.83,Value74264)
Insert(-278.44,Value74265)
Insert(13.96,Value74266)
Insert(44.57,Value74267)
Insert(-70.55,Value74268)
Insert(265.16,Value74269)
Insert(406.17,Value74270)
Insert(-57.14,Value74271)
Insert(-269.04,Value74272)
Insert(377.47,Value74273)
Insert(-119.86,Value74274)
Insert(480.23,Value74275)
Insert(418.77,Value74276)
Insert(-490.99,Value74277)
Insert(-446.62,Value74278)
Insert(-66.95,Value74279)
Insert(480.05,Value74280)
Insert(431.79,Value74281)
Insert(-4.41,Value74282)
Insert(-153.21,Value74283)
Insert(372.12,Value74284)
Insert(-226.97,Value74285)
Insert(-451.48,Value74286)
Insert(-253.09,Value74287)
Insert(-40.52,Value74288)
Insert(449.03,Value74289)
Insert(272.99,Value74290)
Insert(-363.56,Value74291)
Insert(108.94,Value74292)
Insert(151.6,Value74293)
Insert(491.17,Value74294)
Insert(364.12,Value74295)
Insert(-314.15,Value74296)
Insert(289.77,Value74297)
Insert(-70.54,Value74298)
Insert(348.35,Value74299)
Insert(-71.61,Value74300)
Insert(220.58,Value74301)
Insert(-418.48,Value74302)
Insert(-77.75,Value74303)
Insert(1.25,Value74304)
Insert(-35.68,Value74305)
Insert(-104.55,Value74306)
Insert(297.09,Value74307)
Insert(9.94,Value74308)
Insert(-126.32,Value74309)
Insert(404.79,Value74310)
Insert(-435.11,Value74311)
Insert(139.32,Value74312)
Insert(139.94,Value74313)
Insert(177.62,Value74314)
Insert(361.65,Value74315)
Insert(-99.98,Value74316)
Insert(-208.97,Value74317)
Insert(397.64,Value74318)
Insert(-415.31,Value74319)
Insert(120.37,Value74320)
Insert(309.09,Value74321)
Insert(11.76,Value74322)
Insert(311.7,Value74323)
Insert(-303.59,Value74324)
Insert(238.37,Value74325)
Insert(486.75,Value74326)
Insert(197.26,Value74327)
Insert(182.64,Value74328)
Insert(-41.43,Value74329)
Insert(177.58,Value74330)
Insert(-445.13,Value74331)
Insert(445.81,Value74332)
Insert(-267.89,Value74333)
Insert(433.39,Value74334)
Insert(-57.97,Value74335)
Insert(389.23,Value74336)
Insert(-138.66,Value74337)
Insert(315.47,Value74338)
Insert(441.75,Value74339)
Insert(-211.43,Value74340)
Insert(401.11,Value74341)
Insert(435.89,Value74342)
Insert(-240.34,Value74343)
Insert(203.47,Value74344)
Insert(-228.64,Value74345)
Insert(-389.63,Value74346)
Insert(-395.46,Value74347)
Insert(395.63,Value74348)
Insert(491.77,Value74349)
Insert(440.48,Value74350)
Insert(300.51,Value74351)
Insert(-91.71,Value74352)
Insert(252.12,Value74353)
Insert(-49.07,Value74354)
Insert(393.07,Value74355)
Insert(445.15,Value74356)
Insert(284.63,Value74357)
Insert(-313.24,Value74358)
Insert(491.27,Value74359)
Insert(87.92,Value74360)
Insert(150.51,Value74361)
Insert(192.06,Value74362)
Insert(480.01,Value74363)
Insert(-443.52,Value74364)
Insert(394.99,Value74365)
Insert(341.83,Value74366)
Insert(16.42,Value74367)
Insert(325.84,Value74368)
Insert(-265.74,Value74369)
Insert(-155.58,Value74370)
Insert(156.57,Value74371)
Insert(427.54,Value74372)
Insert(95.51,Value74373)
Insert(-117.77,Value74374)
Insert(117.06,Value74375)
Insert(234.07,Value74376)
Insert(191.63,Value74377)
Insert(-183.07,Value74378)
Insert(-194.87,Value74379)
Insert(101.51,Value74380)
Insert(-216.72,Value74381)
Insert(83.62,Value74382)
Insert(-271.25,Value74383)
Insert(92.33,Value74384)
Insert(-154.38,Value74385)
Insert(-42.18,Value74386)
Insert(-484.45,Value74387)
Insert(471.42,Value74388)
Insert(64.06,Value74389)
Insert(-163.53,Value74390)
Insert(-204.93,Value74391)
Insert(174.04,Value74392)
Insert(-359.51,Value74393)
Insert(448.91,Value74394)
Insert(-434.19,Value74395)
Insert(179.61,Value74396)
Insert(-347.42,Value74397)
Insert(198.07,Value74398)
Insert(272.51,Value74399)
Insert(193.38,Value74400)
Insert(-183.31,Value74401)
Insert(356.24,Value74402)
Insert(418.05,Value74403)
Insert(-95.97,Value74404)
Insert(-162.32,Value74405)
Insert(-366.07,Value74406)
Insert(-41.49,Value74407)
Insert(23.26,Value74408)
Insert(-311.34,Value74409)
Insert(64.69,Value74410)
Insert(-462.21,Value74411)
Insert(443.97,Value74412)
Insert(-152.28,Value74413)
Insert(424.74,Value74414)
Insert(254.28,Value74415)
Insert(-243.73,Value74416)
Insert(-380.71,Value74417)
Insert(-33.16,Value74418)
Insert(129.74,Value74419)
Insert(-24.48,Value74420)
Insert(38.06,Value74421)
Insert(427.97,Value74422)
Insert(-59.84,Value74423)
Insert(-120.45,Value74424)
Insert(-43.57,Value74425)
Insert(-302.92,Value74426)
Insert(193.12,Value74427)
Insert(299.92,Value74428)
Insert(-426.85,Value74429)
Insert(116.85,Value74430)
Insert(373.16,Value74431)
Insert(481.86,Value74432)
Insert(-484.33,Value74433)
Insert(229.63,Value74434)
Insert(273.87,Value74435)
Insert(-206.66,Value74436)
Insert(-352.73,Value74437)
Insert(-42.42,Value74438)
Insert(-407.75,Value74439)
Insert(-302.39,Value74440)
Insert(-116.36,Value74441)
Insert(180.87,Value74442)
Insert(345.65,Value74443)
Insert(-499.14,Value74444)
Insert(-410.15,Value74445)
Insert(62.71,Value74446)
Insert(388.54,Value74447)
Insert(-480.97,Value74448)
Insert(-305.08,Value74449)
Insert(36.47,Value74450)
Insert(13.08,Value74451)
Insert(59.64,Value74452)
Insert(-159.35,Value74453)
Insert(453.36,Value74454)
Insert(-184.37,Value74455)
Insert(352.51,Value74456)
Insert(-51.88,Value74457)
Insert(189.71,Value74458)
Insert(17.94,Value74459)
Insert(242.83,Value74460)
Insert(42.19,Value74461)
Insert(407.36,Value74462)
Insert(331.77,Value74463)
Insert(-379.18,Value74464)
Insert(-357.19,Value74465)
Insert(-357.09,Value74466)
Insert(458.02,Value74467)
Insert(498.52,Value74468)
Insert(86.74,Value74469)
Insert(57.69,Value74470)
Insert(93.32,Value74471)
Insert(103.08,Value74472)
Insert(148.33,Value74473)
Insert(-150.66,Value74474)
Insert(-121.79,Value74475)
Insert(132.05,Value74476)
Insert(71.12,Value74477)
Insert(354.63,Value74478)
Insert(442.03,Value74479)
Insert(-190.11,Value74480)
Insert(-388.31,Value74481)
Insert(-108.34,Value74482)
Insert(96.13,Value74483)
Insert(-352.25,Value74484)
Insert(-277.33,Value74485)
Insert(122.23,Value74486)
Insert(467.72,Value74487)
Insert(208.01,Value74488)
Insert(-484.92,Value74489)
Insert(-489.07,Value74490)
Insert(377.24,Value74491)
Insert(-287.99,Value74492)
Insert(481.25,Value74493)
Insert(126.75,Value74494)
Insert(28.41,Value74495)
Insert(481.27,Value74496)
Insert(65.71,Value74497)
Insert(-146.21,Value74498)
Insert(385.87,Value74499)
Insert(176.87,Value74500)
Insert(280.24,Value74501)
Insert(-148.41,Value74502)
Insert(-341.51,Value74503)
Insert(-42.72,Value74504)
Insert(312.53,Value74505)
Insert(258.51,Value74506)
Insert(133.14,Value74507)
Insert(-296.91,Value74508)
Insert(-340.42,Value74509)
Insert(410.92,Value74510)
Insert(290.01,Value74511)
Insert(68.06,Value74512)
Insert(-240.45,Value74513)
Insert(63.17,Value74514)
Insert(-148.15,Value74515)
Insert(432.79,Value74516)
Insert(-368.69,Value74517)
Insert(-365.53,Value74518)
Insert(252.78,Value74519)
Insert(-202.96,Value74520)
Insert(-207.41,Value74521)
Insert(-123.87,Value74522)
Insert(14.82,Value74523)
Insert(57.37,Value74524)
Insert(-282.76,Value74525)
Insert(-226.63,Value74526)
Insert(246.06,Value74527)
Insert(371.01,Value74528)
Insert(-427.94,Value74529)
Insert(292.38,Value74530)
Insert(76.04,Value74531)
Insert(406.12,Value74532)
Insert(83.75,Value74533)
Insert(-49.64,Value74534)
Insert(-167.07,Value74535)
Insert(446.57,Value74536)
Insert(-406.29,Value74537)
Insert(436.82,Value74538)
Insert(-219.78,Value74539)
Insert(298.83,Value74540)
Insert(-444.14,Value74541)
Insert(135.11,Value74542)
Insert(429.03,Value74543)
Insert(-102.36,Value74544)
Insert(-425.86,Value74545)
Insert(102.43,Value74546)
Insert(-454.75,Value74547)
Insert(-92.99,Value74548)
Insert(-73.59,Value74549)
Insert(21.97,Value74550)
Insert(190.42,Value74551)
Insert(-415.57,Value74552)
Insert(475.47,Value74553)
Insert(-21.45,Value74554)
Insert(456.79,Value74555)
Insert(148.66,Value74556)
Insert(208.25,Value74557)
Insert(-418.34,Value74558)
Insert(-44.27,Value74559)
Insert(276.58,Value74560)
Insert(-0.47,Value74561)
Insert(112.92,Value74562)
Insert(-259.55,Value74563)
Insert(-263.39,Value74564)
Insert(198.66,Value74565)
Insert(-203.27,Value74566)
Insert(-242.04,Value74567)
Insert(-284.19,Value74568)
Insert(-124.91,Value74569)
Insert(-371.82,Value74570)
Insert(397.16,Value74571)
Insert(298.53,Value74572)
Insert(22.79,Value74573)
Insert(375.95,Value74574)
Insert(-313.71,Value74575)
Insert(237.52,Value74576)
Insert(-399.11,Value74577)
Insert(-145.61,Value74578)
Insert(37.82,Value74579)
Insert(493.25,Value74580)
Insert(-380.31,Value74581)
Insert(381.93,Value74582)
Insert(-100.32,Value74583)
Insert(108.91,Value74584)
Insert(226.73,Value74585)
Insert(-250.94,Value74586)
Insert(-166.38,Value74587)
Insert(-79.62,Value74588)
Insert(-74.68,Value74589)
Insert(159.25,Value74590)
Insert(-141.98,Value74591)
Insert(-207.61,Value74592)
Insert(-499.81,Value74593)
Insert(285.62,Value74594)
Insert(175.62,Value74595)
Insert(-36.34,Value74596)
Insert(427.35,Value74597)
Insert(169.67,Value74598)
Insert(41.26,Value74599)
Insert(-110.88,Value74600)
Insert(-292.53,Value74601)
Insert(-356.68,Value74602)
Insert(-289.91,Value74603)
Insert(-258.07,Value74604)
Insert(437.64,Value74605)
Insert(426.04,Value74606)
Insert(349.36,Value74607)
Insert(-367.86,Value74608)
Insert(-345.39,Value74609)
Insert(398.72,Value74610)
Insert(315.33,Value74611)
Insert(29.31,Value74612)
Insert(373.77,Value74613)
Insert(435.11,Value74614)
Insert(418.36,Value74615)
Insert(38.49,Value74616)
Insert(-387.44,Value74617)
Insert(50.57,Value74618)
Insert(-435.28,Value74619)
Insert(305.72,Value74620)
Insert(37.27,Value74621)
Insert(-19.79,Value74622)
Insert(-343.37,Value74623)
Insert(207.61,Value74624)
Insert(-297.59,Value74625)
Insert(-251.15,Value74626)
Insert(298.38,Value74627)
Insert(-69.26,Value74628)
